행사명,장소,행사내용,행사시작일자,행사종료일자,행사시작시각,행사종료시각,요금정보,주관기관,주최기관,전화번호,후원기관,객석수,관람요금,입장연령,할인정보,유의사항,홈페이지주소,예매정보,주차장보유여부,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자
상주단체기획 뮤지컬 이상한 나라의 안이수,봉산문화회관 스페이스라온,뮤지컬,2019-07-20,2019-07-28,18:00,19:00,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,전석 25000원,만4세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,"전화문의+www.ticketlink.co,kr",Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 뮤지컬 이상한 나라의 안이수,봉산문화회관 스페이스라온,뮤지컬,2019-07-21,2019-07-28,15:00,16:00,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,전석 25000원,만4세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,"전화문의+www.ticketlink.co,kr",Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 뮤지컬 이상한 나라의 안이수,봉산문화회관 스페이스라온,뮤지컬,2019-07-23,2019-07-28,19:30,20:30,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,전석 25000원,만4세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,"전화문의+www.ticketlink.co,kr",Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 뮤지컬 이상한 나라의 안이수,봉산문화회관 스페이스라온,뮤지컬,2019-07-24,2019-07-28,19:30,20:30,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,전석 25000원,만4세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,"전화문의+www.ticketlink.co,kr",Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 뮤지컬 이상한 나라의 안이수,봉산문화회관 스페이스라온,뮤지컬,2019-07-25,2019-07-28,19:30,20:30,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,전석 25000원,만4세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,"전화문의+www.ticketlink.co,kr",Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 뮤지컬 이상한 나라의 안이수,봉산문화회관 스페이스라온,뮤지컬,2019-07-26,2019-07-28,19:30,20:30,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,전석 25000원,만4세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,"전화문의+www.ticketlink.co,kr",Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 뮤지컬 이상한 나라의 안이수,봉산문화회관 스페이스라온,뮤지컬,2019-07-27,2019-07-28,15:00,16:00,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,전석 25000원,만4세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,"전화문의+www.ticketlink.co,kr",Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 뮤지컬 이상한 나라의 안이수,봉산문화회관 스페이스라온,뮤지컬,2019-07-27,2019-07-28,18:00,19:00,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,전석 25000원,만4세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,"전화문의+www.ticketlink.co,kr",Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 뮤지컬 이상한 나라의 안이수,봉산문화회관 스페이스라온,뮤지컬,2019-07-28,2019-07-28,15:00,16:00,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,전석 25000원,만4세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,"전화문의+www.ticketlink.co,kr",Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
문화가 있는 날 7월 앙상블 시리즈,봉산문화회관 스페이스라온,클래식,2019-07-31,2019-07-31,19:30,20:30,유료,봉산문화회관,봉산문화회관,053-661-3521,,90,전석 10000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체 퍼블릭프로그램 뮤지컬 아카데미 제비장군전,봉산문화회관 스페이스라온,뮤지컬,2019-08-16,2019-08-16,19:30,20:30,무료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,전석 무료,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
문화가 있는 날 8월 앙상블 시리즈,봉산문화회관 스페이스라온,클래식,2019-08-28,2019-08-28,19:30,20:30,유료,봉산문화회관,봉산문화회관,053-661-3521,,90,전석 10000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
우수공연 시리즈Ⅲ 뮤지컬 오늘을 기억해,봉산문화회관 가온홀,뮤지컬,2019-09-06,2019-09-06,19:30,21:30,유료,봉산문화회관,봉산문화회관,053-661-3521,,424,전석 30000원,만8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.ticketlink.co.kr,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
문화가 있는 날 9월 앙상블 시리즈,봉산문화회관 스페이스라온,클래식,2019-09-25,2019-09-25,19:30,20:30,유료,봉산문화회관,봉산문화회관,053-661-3521,,90,전석 10000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
제5회 소래모하모니카 정기연주회,봉산문화회관 가온홀,클래식,2019-10-19,2019-10-19,16:00,17:30,무료,사단법인 한국하모니카 리더스,사단법인 한국하모니카 리더스,053-000-0000,,424,전석 무료,8세 이상,없음,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 뮤지컬 북성로 2층집,봉산문화회관 가온홀,뮤지컬,2019-10-25,2019-10-27,19:30,21:00,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,424,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 뮤지컬 북성로 2층집,봉산문화회관 가온홀,뮤지컬,2019-10-26,2019-10-27,15:00,16:30,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,424,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 뮤지컬 북성로 2층집,봉산문화회관 가온홀,뮤지컬,2019-10-26,2019-10-27,18:00,19:30,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,424,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 뮤지컬 북성로 2층집,봉산문화회관 가온홀,뮤지컬,2019-10-27,2019-10-27,15:00,16:30,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,424,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 뮤지컬 북성로 2층집,봉산문화회관 가온홀,뮤지컬,2019-10-27,2019-10-27,18:00,19:30,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,424,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
문화가 있는 날 10월 앙상블 시리즈,봉산문화회관 스페이스라온,클래식,2019-10-30,2019-10-30,19:30,20:30,유료,봉산문화회관,봉산문화회관,053-661-3521,,90,전석 10000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
제21회 중구여성합창단 정기연주회,봉산문화회관 가온홀,대중음악,2019-10-31,2019-10-31,19:30,21:00,무료,봉산문화회관,봉산문화회관,053-661-3521,,424,전석 무료,8세 이상,없음,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
2019 백년욱의 춤 만남,봉산문화회관 가온홀,무용,2019-11-02,2019-11-02,19:00,20:00,유료,백년욱무용단,백년욱무용단,053-000-0000,,424,일반 20000원+학생10000원,,,,,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웅이마술사의 신기한 마술이야기,봉산문화회관 스페이스라온,복합,2019-11-02,2019-11-03,13:00,14:00,유료,이해웅,이해웅,053-000-0000,,90,전석 10000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웅이마술사의 신기한 마술이야기,봉산문화회관 스페이스라온,복합,2019-11-02,2019-11-03,15:00,16:00,유료,이해웅,이해웅,053-000-0000,,90,전석 10000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웅이마술사의 신기한 마술이야기,봉산문화회관 스페이스라온,복합,2019-11-03,2019-11-03,13:00,14:00,유료,이해웅,이해웅,053-000-0000,,90,전석 10000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웅이마술사의 신기한 마술이야기,봉산문화회관 스페이스라온,복합,2019-11-03,2019-11-03,15:00,16:00,유료,이해웅,이해웅,053-000-0000,,90,전석 10000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 비보이를 사랑한 발레리나,봉산문화회관 가온홀,뮤지컬,2019-11-08,2019-11-08,0:00,0:00,유료,봉산문화회관,봉산문화회관,053-661-3521,,424,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
은빛메아리 합창의 밤,봉산문화회관 가온홀,합창,2019-11-09,2019-11-09,19:00,20:30,유료,합창단 은빛 메아리,합창단 은빛 메아리,053-000-0000,,424,전석 10000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
국제2인무 페스티벌 Ⅰ -대구,봉산문화회관 스페이스라온,무용,2019-11-09,2019-11-10,16:00,17:00,유료,한국춤예술센터 대구경북지부 박진미,한국춤예술센터 대구경북지부 박진미,053-000-0000,,90,전석 10000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
국제2인무 페스티벌 Ⅰ -대구,봉산문화회관 스페이스라온,무용,2019-11-10,2019-11-10,16:00,17:00,유료,한국춤예술센터 대구경북지부 박진미,한국춤예술센터 대구경북지부 박진미,053-000-0000,,90,전석 10000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 푸르고 푸른,봉산문화회관 가온홀,뮤지컬,2019-11-14,2019-11-17,19:30,21:10,유료,극단구리거울,극단구리거울,053-000-0000,,,,,,,,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 푸르고 푸른,봉산문화회관 가온홀,뮤지컬,2019-11-15,2019-11-17,19:30,21:10,유료,극단구리거울,극단구리거울,,,424,전석 30000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 푸르고 푸른,봉산문화회관 가온홀,뮤지컬,2019-11-16,2019-11-17,15:00,16:40,유료,극단구리거울,극단구리거울,,,424,전석 30000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 푸르고 푸른,봉산문화회관 가온홀,뮤지컬,2019-11-16,2019-11-17,19:00,20:40,유료,극단구리거울,극단구리거울,,,424,전석 30000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 푸르고 푸른,봉산문화회관 가온홀,뮤지컬,2019-11-17,2019-11-17,15:00,16:40,유료,극단구리거울,극단구리거울,,,424,전석 30000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
국제2인무 페스티벌 Ⅱ -대구,봉산문화회관 스페이스라온,무용,2019-11-16,2019-11-17,16:00,17:00,유료,한국춤예술센터 대구경북지부 박진미,한국춤예술센터 대구경북지부 박진미,053-000-0000,,90,전석 10000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
국제2인무 페스티벌 Ⅱ -대구,봉산문화회관 스페이스라온,무용,2019-11-17,2019-11-17,16:00,17:00,유료,한국춤예술센터 대구경북지부 박진미,한국춤예술센터 대구경북지부 박진미,053-000-0000,,90,전석 10000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
The Uncle 18주년 자선콘서트 with 청나래,봉산문화회관 가온홀,대중음악,2019-11-21,2019-11-21,19:20,21:20,유료,엉클스밴드,엉클스밴드,053-000-0000,,424,전석 10000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
"제23회 실용음악과 졸업연주회, 정기연주회",봉산문화회관 가온홀,대중음악,2019-11-22,2019-11-22,19:00,21:00,무료,대구예술대학교 실용음악과,대구예술대학교 실용음악과,053-000-0000,,424,전석 무료,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
"제23회 실용음악과 졸업연주회, 정기연주회",봉산문화회관 가온홀,대중음악,2019-11-23,2019-11-23,19:00,21:00,무료,대구예술대학교 실용음악과,대구예술대학교 실용음악과,053-000-0000,,424,전석 무료,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
"제23회 실용음악과 졸업연주회, 정기연주회",봉산문화회관 가온홀,대중음악,2019-11-24,2019-11-24,19:00,21:00,무료,대구예술대학교 실용음악과,대구예술대학교 실용음악과,053-000-0000,,424,전석 무료,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
2인무 어린왕자와 여우이야기,봉산문화회관 스페이스라온,무용,2019-11-23,2019-11-23,0:00,0:00,유료,봉산문화회관,봉산문화회관,053-661-3521,,90,전석 30000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
대구가톨릭대학교 실용음악과 정기연주회,봉산문화회관 가온홀,대중음악,2019-11-27,2019-11-27,18:00,19:10,무료,대구가톨릭대학교 음악대학,대구가톨릭대학교 음악대학,053-850-3859,,424,전석 무료,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
중구민과 함께하는 클래식 영화음악&뮤지컬,봉산문화회관 가온홀,복합,2019-11-28,2019-11-28,19:00,20:20,무료,중구문화원,중구문화원,053-255-5123,,424,전석 무료,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
문화가 있는 날 11월 앙상블 시리즈,봉산문화회관 스페이스라온,무용,2019-11-27,2019-11-27,19:30,20:30,유료,봉산문화회관,봉산문화회관,053-661-3521,,90,전석 10000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
이윤정 가야금 독주회,봉산문화회관 스페이스라온,국악,2019-11-29,2019-11-29,19:30,20:30,무료,이윤정,이윤정,053-000-0000,,90,전석 무료,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-11-30,2019-12-29,19:00,21:00,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-01,2019-12-29,15:00,17:00,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-03,2019-12-29,19:45,21:45,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-04,2019-12-29,19:45,21:45,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-05,2019-12-29,19:45,21:45,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-06,2019-12-29,19:45,21:45,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 춘분,봉산문화회관 스페이스라온,연극,2019-12-06,2019-12-08,19:30,21:00,유료,극단헛짓,극단헛짓,053-000-0000,,90,전석 20000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-07,2019-12-29,15:00,17:00,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-07,2019-12-29,18:00,20:00,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 춘분,봉산문화회관 스페이스라온,연극,2019-12-07,2019-12-08,16:00,17:30,유료,극단헛짓,극단헛짓,053-000-0000,,90,전석 20000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 춘분,봉산문화회관 스페이스라온,연극,2019-12-07,2019-12-08,19:30,21:00,유료,극단헛짓,극단헛짓,053-000-0000,,90,전석 20000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-08,2019-12-29,15:00,17:00,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 춘분,봉산문화회관 스페이스라온,연극,2019-12-08,2019-12-08,16:00,17:30,유료,극단헛짓,극단헛짓,053-000-0000,,90,전석 20000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-10,2019-12-29,19:45,21:45,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-11,2019-12-29,19:45,21:45,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-12,2019-12-29,19:45,21:45,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 연극유산게임,봉산문화회관 스페이스라온,뮤지컬,2019-12-12,2019-12-29,19:30,21:00,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-13,2019-12-29,19:45,21:45,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 연극유산게임,봉산문화회관 스페이스라온,뮤지컬,2019-12-13,2019-12-29,19:30,21:00,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-14,2019-12-29,15:00,17:00,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-14,2019-12-29,18:00,20:00,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 연극유산게임,봉산문화회관 스페이스라온,뮤지컬,2019-12-14,2019-12-29,15:00,16:30,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 연극유산게임,봉산문화회관 스페이스라온,뮤지컬,2019-12-14,2019-12-29,18:00,19:30,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-15,2019-12-29,15:00,17:00,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 연극유산게임,봉산문화회관 스페이스라온,뮤지컬,2019-12-15,2019-12-29,15:00,16:30,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-17,2019-12-29,19:45,21:45,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 연극유산게임,봉산문화회관 스페이스라온,뮤지컬,2019-12-17,2019-12-29,19:30,21:00,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-18,2019-12-29,19:45,21:45,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
